2039,0.00000999,69,testCase3,greedy
2040,0.00001302,68,testCase3,greedy
2041,0.00001702,69,testCase3,greedy
2042,0.0000139,69,testCase3,greedy
2043,0.00000997,70,testCase3,greedy
2044,0.00000991,69,testCase3,greedy
2045,0.00000996,70,testCase3,greedy
2046,0.00001006,69,testCase3,greedy
2047,0.00001008,70,testCase3,greedy
2048,0.0000115,69,testCase3,greedy
2049,0.00001279,70,testCase3,greedy
2050,0.00001112,69,testCase3,greedy
2051,0.00001665,70,testCase3,greedy
2052,0.00001625,69,testCase3,greedy
2053,0.00001593,70,testCase3,greedy
2054,0.00001136,69,testCase3,greedy
2055,0.00000958,70,testCase3,greedy
2056,0.00000969,69,testCase3,greedy
2057,0.00000961,70,testCase3,greedy
2058,0.00000963,69,testCase3,greedy
2059,0.00000974,70,testCase3,greedy
2060,0.00000985,69,testCase3,greedy
2061,0.00000976,70,testCase3,greedy
2062,0.00001003,69,testCase3,greedy
2063,0.00001476,70,testCase3,greedy
2064,0.000012,69,testCase3,greedy
2065,0.00001271,70,testCase3,greedy
2066,0.00000965,69,testCase3,greedy
2067,0.00001678,70,testCase3,greedy
2068,0.00001701,69,testCase3,greedy
2069,0.0000166,70,testCase3,greedy
2070,0.00001674,69,testCase3,greedy
2071,0.00001712,70,testCase3,greedy
2072,0.00001639,70,testCase3,greedy
2073,0.00001894,71,testCase3,greedy
2074,0.00001732,70,testCase3,greedy
2075,0.00001704,71,testCase3,greedy
2076,0.00001574,70,testCase3,greedy
2077,0.00001632,71,testCase3,greedy
2078,0.00001941,70,testCase3,greedy
2079,0.00002015,71,testCase3,greedy
2080,0.00001679,70,testCase3,greedy
2081,0.00001679,71,testCase3,greedy
2082,0.00001581,70,testCase3,greedy
2083,0.00001619,71,testCase3,greedy
2084,0.00001641,70,testCase3,greedy
2085,0.00001609,71,testCase3,greedy
2086,0.00000973,70,testCase3,greedy
2087,0.00000963,71,testCase3,greedy
2088,0.0000159,70,testCase3,greedy
2089,0.0000102,71,testCase3,greedy
2090,0.00000964,70,testCase3,greedy
2091,0.00001019,71,testCase3,greedy
2092,0.00001506,70,testCase3,greedy
2093,0.00001737,71,testCase3,greedy
2094,0.00001783,70,testCase3,greedy
2095,0.00001662,71,testCase3,greedy
2096,0.00001629,70,testCase3,greedy
2097,0.00001563,71,testCase3,greedy
2098,0.00001661,70,testCase3,greedy
2099,0.00001631,71,testCase3,greedy
2100,0.0000164,70,testCase3,greedy
2101,0.00001593,71,testCase3,greedy
2102,0.0000164,71,testCase3,greedy
2103,0.00001601,72,testCase3,greedy
2104,0.00001683,71,testCase3,greedy
2105,0.00002002,72,testCase3,greedy
2106,0.00001627,71,testCase3,greedy
2107,0.00001725,72,testCase3,greedy
2108,0.00001663,71,testCase3,greedy
2109,0.00001633,72,testCase3,greedy
2110,0.00001619,71,testCase3,greedy
2111,0.00001562,72,testCase3,greedy
2112,0.00001582,71,testCase3,greedy
2113,0.00001109,72,testCase3,greedy
2114,0.00001329,71,testCase3,greedy
2115,0.00001177,72,testCase3,greedy
2116,0.00001189,71,testCase3,greedy
2117,0.0000095,72,testCase3,greedy
2118,0.00000997,71,testCase3,greedy
2119,0.00000959,72,testCase3,greedy
2120,0.00000973,71,testCase3,greedy
2121,0.00001169,72,testCase3,greedy
2122,0.00000957,71,testCase3,greedy
2123,0.00000952,72,testCase3,greedy
2124,0.00002855,71,testCase3,greedy
2125,0.00002032,72,testCase3,greedy
2126,0.00001793,71,testCase3,greedy
2127,0.00001807,72,testCase3,greedy
2128,0.00001797,71,testCase3,greedy
2129,0.00001791,72,testCase3,greedy
2130,0.00001687,71,testCase3,greedy
2131,0.00001283,72,testCase3,greedy
2132,0.00000963,72,testCase3,greedy
2133,0.00000982,73,testCase3,greedy
2134,0.00000947,72,testCase3,greedy
2135,0.00000958,73,testCase3,greedy
2136,0.00000957,72,testCase3,greedy
2137,0.00000961,73,testCase3,greedy
2138,0.00000954,72,testCase3,greedy
2139,0.00000962,73,testCase3,greedy
2140,0.00001541,72,testCase3,greedy
2141,0.00001272,73,testCase3,greedy
2142,0.00000961,72,testCase3,greedy
2143,0.00001161,73,testCase3,greedy
2144,0.00001666,72,testCase3,greedy
2145,0.00001774,73,testCase3,greedy
2146,0.00001628,72,testCase3,greedy
2147,0.00001628,73,testCase3,greedy
2148,0.00001607,72,testCase3,greedy
2149,0.00001637,73,testCase3,greedy
2150,0.00001605,72,testCase3,greedy
2151,0.00001598,73,testCase3,greedy
2152,0.0000167,72,testCase3,greedy
2153,0.0000167,73,testCase3,greedy
2154,0.00001193,72,testCase3,greedy
2155,0.00000972,73,testCase3,greedy
2156,0.00000957,72,testCase3,greedy
2157,0.00001515,73,testCase3,greedy
2158,0.00001655,72,testCase3,greedy
2159,0.00001628,73,testCase3,greedy
2160,0.00001589,72,testCase3,greedy
2161,0.00001586,73,testCase3,greedy
2162,0.00001532,73,testCase3,greedy
2163,0.00000962,74,testCase3,greedy
2164,0.00001486,73,testCase3,greedy
2165,0.00001132,74,testCase3,greedy
2166,0.00000956,73,testCase3,greedy
2167,0.00001439,74,testCase3,greedy
2168,0.00001676,73,testCase3,greedy
2169,0.00001791,74,testCase3,greedy
2170,0.00001619,73,testCase3,greedy
2171,0.0000162,74,testCase3,greedy
2172,0.00001587,73,testCase3,greedy
2173,0.00001482,74,testCase3,greedy
2174,0.00001615,73,testCase3,greedy
2175,0.00002002,74,testCase3,greedy
2176,0.00001329,73,testCase3,greedy
2177,0.00000965,74,testCase3,greedy
2178,0.00000946,73,testCase3,greedy
2179,0.00001142,74,testCase3,greedy
2180,0.00001198,73,testCase3,greedy
2181,0.00001647,74,testCase3,greedy
2182,0.00001613,73,testCase3,greedy
2183,0.00001618,74,testCase3,greedy
2184,0.00001589,73,testCase3,greedy
2185,0.00001812,74,testCase3,greedy
2186,0.00001092,73,testCase3,greedy
2187,0.00000962,74,testCase3,greedy
2188,0.00000977,73,testCase3,greedy
2189,0.00001048,74,testCase3,greedy
2190,0.00001704,73,testCase3,greedy
2191,0.00001014,74,testCase3,greedy
2192,0.00001031,74,testCase3,greedy
2193,0.0000101,75,testCase3,greedy
2194,0.00001011,74,testCase3,greedy
2195,0.00001014,75,testCase3,greedy
2196,0.00001078,74,testCase3,greedy
2197,0.00001013,75,testCase3,greedy
2198,0.00001376,74,testCase3,greedy
2199,0.00001739,75,testCase3,greedy
2200,0.000018,74,testCase3,greedy
